33	1	1	1	1	1	108.39	0	1	0	1	10	45	371
33	1	1	1	2	2	27.983	0	1	0	1	1	12	400
33	1	1	1	3	3	12.022	0	1	0	0	10	23	353
33	1	1	1	4	4	7.1365	0	2	0	0	10	118	65
33	1	1	1	5	5	33.456	0	2	0	1	2	129	166
33	1	1	1	6	6	10.762	0	2	0	1	3	115	60
33	1	1	1	7	7	7.923	0	1	0	0	2	24	480
33	1	1	1	8	8	6.5463	0	2	0	1	4	114	104
33	1	1	1	9	9	7.6753	0	1	0	1	4	22	490
33	1	1	1	10	10	6.0475	0	1	0	1	5	35	442
33	1	1	1	11	11	27.863	0	1	0	0	2	48	472
33	1	1	1	12	12	6.7443	0	1	0	1	4	46	431
33	1	1	1	13	13	7.4042	0	2	0	1	5	120	109
33	1	1	1	14	14	4.0131	0	1	0	1	6	43	387
33	1	1	1	15	15	6.9922	0	1	0	1	7	48	378
33	1	1	1	16	16	14.871	0	2	0	1	6	119	119
33	1	1	1	17	17	5.3043	0	2	0	1	7	122	58
33	1	1	1	18	18	9.6702	0	1	0	1	7	25	381
33	1	1	1	19	19	5.652	0	1	0	1	7	39	379
33	1	1	1	20	20	4.4527	0	1	0	1	8	25	354
33	1	2	2	1	21	7.8035	80	2	0	1	7	98	164
33	1	2	2	2	22	7.6448	80	2	0	1	7	112	136
33	1	2	2	3	23	5.4908	80	1	0	1	6	11	398
33	1	2	2	4	24	5.3316	80	1	0	1	7	16	487
33	1	2	2	5	25	3.4968	80	2	0	1	7	117	138
33	1	2	2	6	26	5.5953	80	2	0	1	8	96	155
33	1	2	2	7	27	2.9004	80	2	0	1	9	94	146
33	1	2	2	8	28	7.3027	80	2	0	1	10	97	84
33	1	2	2	9	29	3.0014	80	1	0	1	10	47	356
33	1	2	2	10	30	6.4001	80	2	0	1	7	102	197
33	1	2	2	11	31	7.2343	80	2	0	1	8	111	132
33	1	2	2	12	32	4.0925	80	2	0	1	7	121	175
33	1	2	2	13	33	4.302	80	1	0	1	9	10	473
33	1	2	2	14	34	7.3634	80	2	0	1	9	120	124
33	1	2	2	15	35	4.5642	80	2	0	1	10	111	136
33	1	2	2	16	36	5.9191	80	1	0	1	10	48	425
33	1	2	2	17	37	6.997	80	2	0	1	10	125	154
33	1	2	2	18	38	10.548	80	2	0	1	9	100	106
33	1	2	2	19	39	3.1875	80	2	0	1	8	113	187
33	1	2	2	20	40	5.6287	80	1	0	1	10	28	445
33	1	3	3	1	41	6.4824	100	1	0	1	9	43	388
33	1	3	3	2	42	4.7344	100	2	0	1	9	101	126
33	1	3	3	3	43	7.9166	100	1	0	1	9	29	432
33	1	3	3	4	44	10.766	100	2	0	1	9	100	129
33	1	3	3	5	45	5.2764	100	1	0	1	9	24	471
