1	5	5	18	98	0.93537	45	1	0	0	1	46	498
1	5	5	19	99	4.3011	45	2	0	1	1	100	163
1	5	5	20	100	8.212	45	2	0	0	1	108	186
1	6	6	1	101	9.3626	55	2	0	0	1	128	111
1	6	6	2	102	1.8198	55	1	0	0	1	34	417
1	6	6	3	103	0.98783	55	2	0	1	1	92	162
1	6	6	4	104	2.5743	55	1	0	1	1	42	461
1	6	6	5	105	2.3769	55	1	0	1	1	19	459
1	6	6	6	106	2.7663	55	1	0	0	1	21	391
1	6	6	7	107	0.51557	55	2	0	0	1	126	153
1	6	6	8	108	1.0096	55	2	0	1	1	105	60
1	6	6	9	109	1.3628	55	2	0	1	1	117	90
1	6	6	10	110	0.77583	55	2	0	0	1	124	121
1	6	6	11	111	0.50073	55	1	0	1	1	20	373
1	6	6	12	112	0.76254	55	1	0	0	1	44	467
1	6	6	13	113	2.2156	55	1	0	1	1	40	387
1	6	6	14	114	2.64	55	1	0	0	1	24	361
1	6	6	15	115	0.50534	55	1	0	0	1	17	498
1	6	6	16	116	5.991	55	2	0	1	2	106	165
1	6	6	17	117	1.7102	55	2	0	1	2	115	160
1	6	6	18	118	1.8743	55	1	0	1	2	47	390
1	6	6	19	119	1.139	55	2	0	1	2	112	69
1	6	6	20	120	1.7466	55	2	0	1	2	122	78
1	7	7	1	121	1.3327	60	2	0	1	2	108	106
1	7	7	2	122	1.2954	60	2	0	1	3	120	90
1	7	7	3	123	0.9642	60	2	0	1	4	118	88
1	7	7	4	124	1.0376	60	2	0	1	4	99	147
1	7	7	5	125	2.5013	60	2	0	1	6	115	128
1	7	7	6	126	1.436	60	2	0	1	7	103	188
1	7	7	7	127	0.98488	60	2	0	1	7	127	183
1	7	7	8	128	1.3494	60	2	0	1	8	102	186
1	7	7	9	129	1.0939	60	2	0	1	9	116	109
1	7	7	10	130	0.99558	60	2	0	1	10	108	196
1	7	7	11	131	0.73459	60	1	0	0	10	41	357
1	7	7	12	132	5.6912	60	2	0	1	10	113	138
1	7	7	13	133	0.56103	60	1	0	0	8	27	436
1	7	7	14	134	1.556	60	2	0	1	8	106	167
1	7	7	15	135	0.80551	60	1	0	0	10	15	472
1	7	7	16	136	1.5755	60	1	0	0	9	15	500
1	7	7	17	137	0.65594	60	2	0	1	6	112	91
1	7	7	18	138	0.89065	60	2	0	1	5	99	144
1	7	7	19	139	0.6234	60	1	0	0	1	34	498
1	7	7	20	140	0.66729	60	2	0	1	5	109	150
1	8	8	1	141	2.865	75	1	0	0	1	36	408
1	8	8	2	142	1.0297	75	2	0	1	1	117	135
1	8	8	3	143	0.74	75	2	0	1	1	112	76
1	8	8	4	144	0.92921	75	1	0	0	1	45	354
1	8	8	5	145	1.8672	75	1	0	0	1	47	364
1	8	8	6	146	0.97852	75	2	0	1	1	122	63
1	8	8	7	147	1.0318	75	1	0	0	1	47	480
1	8	8	8	148	4.7689	75	1	0	1	3	48	493
1	8	8	9	149	1.6057	75	1	0	0	3	31	425
1	8	8	10	150	2.2526	75	2	0	1	3	114	186
1	8	8	11	151	0.93701	75	1	0	0	4	48	379
1	8	8	12	152	0.38978	75	1	0	0	4	40	457
1	8	8	13	153	9.3538	75	2	0	0	2	93	154
1	8	8	14	154	5.112	75	2	0	0	2	119	97
1	8	8	15	155	3.5763	75	2	0	0	1	123	66
1	8	8	16	156	2.4063	75	2	0	1	1	110	77
1	8	8	17	157	2.7759	75	2	0	1	1	125	131
1	8	8	18	158	9.4581	75	2	0	1	1	101	188
1	8	8	19	159	4.2712	75	2	0	1	1	115	78
1	8	8	20	160	5.4608	75	2	0	1	1	98	84
1	9	9	1	161	3.5719	50	2	0	1	3	128	120
1	9	9	2	162	5.4855	50	1	0	0	3	39	454
1	9	9	3	163	2.0531	50	2	0	0	3	109	117
1	9	9	4	164	3.497	50	2	0	1	3	114	75
1	9	9	5	165	7.4868	50	1	0	0	1	44	400
1	9	9	6	166	4.8657	50	1	0	1	2	13	479
1	9	9	7	167	1.1538	50	1	0	1	1	35	462
1	9	9	8	168	0.68565	50	2	0	0	1	124	176
1	9	9	9	169	0.6688	50	1	0	0	1	34	410
1	9	9	10	170	0.35711	50	2	0	0	1	107	85
1	9	9	11	171	0.4705	50	1	0	0	1	41	396
1	9	9	12	172	0.51687	50	2	0	0	1	117	193
1	9	9	13	173	0.38627	50	1	0	1	1	32	457
1	9	9	14	174	0.47103	50	1	0	0	1	24	363
1	9	9	15	175	3.4263	50	1	0	0	1	49	439
1	9	9	16	176	2.5058	50	1	0	1	2	45	385
1	9	9	17	177	2.8609	50	2	0	1	2	99	105
1	9	9	18	178	0.81608	50	2	0	1	2	93	134
1	9	9	19	179	0.8037	50	1	0	0	2	14	480
1	9	9	20	180	0.63596	50	2	0	1	2	103	70
1	10	10	1	181	1.2907	45	2	0	1	1	112	65
1	10	10	2	182	1.3457	45	1	0	0	1	39	412
1	10	10	3	183	3.8895	45	1	0	0	2	19	431
1	10	10	4	184	0.8597	45	2	0	0	2	105	132
1	10	10	5	185	1.6816	45	2	0	1	3	112	199
1	10	10	6	186	2.4987	45	2	0	1	2	109	69
1	10	10	7	187	1.4396	45	1	0	0	2	29	405
1	10	10	8	188	0.50912	45	1	0	0	2	46	476
1	10	10	9	189	0.67081	45	1	0	0	2	43	495
1	10	10	10	190	0.26116	45	1	0	1	2	11	438
1	10	10	11	191	0.41677	45	2	0	1	3	122	58
1	10	10	12	192	0.43849	45	2	0	1	3	96	81
1	10	10	13	193	0.70908	45	2	0	1	3	125	173
1	10	10	14	194	0.53516	45	2	0	1	3	102	96
1	10	10	15	195	0.44238	45	2	0	1	3	118	106
1	10	10	16	196	0.41067	45	2	0	0	3	107	159
1	10	10	17	197	0.84098	45	2	0	1	3	92	61
1	10	10	18	198	0.4206	45	2	0	1	3	109	58
1	10	10	19	199	0.40342	45	1	0	1	3	13	416
1	10	10	20	200	0.49203	45	2	0	1	3	126	50
1	11	11	1	201	1.9977	65	1	0	0	1	16	469
1	11	11	2	202	12.183	65	1	0	0	1	38	476
1	11	11	3	203	0.875	65	1	0	1	1	41	403
1	11	11	4	204	3.8158	65	1	0	0	1	48	465
1	11	11	5	205	2.7895	65	2	0	1	1	115	131
1	11	11	6	206	1.4706	65	2	0	1	1	111	173
1	11	11	7	207	1.4725	65	1	0	0	1	22	460
1	11	11	8	208	1.5658	65	2	0	1	1	101	158
1	11	11	9	209	0.5508	65	2	0	0	1	129	124
1	11	11	10	210	0.59878	65	2	0	0	1	104	109
1	11	11	11	211	12.392	65	2	0	1	1	90	141
1	11	11	12	212	3.6617	65	2	0	1	1	122	173
1	11	11	13	213	3.4456	65	1	0	1	1	49	363
1	11	11	14	214	1.1552	65	2	0	0	1	96	61
1	11	11	15	215	1.952	65	1	0	0	1	31	394
1	11	11	16	216	2.1026	65	2	0	0	1	99	103
1	11	11	17	217	0.35631	65	1	0	1	1	26	488
1	11	11	18	218	5.4603	65	1	0	1	2	43	457
1	11	11	19	219	2.9979	65	1	0	1	2	12	398
1	11	11	20	220	2.4969	65	2	0	0	2	94	197
1	12	12	1	221	11.118	50	1	0	0	1	14	353
1	12	12	2	222	2.5985	50	1	0	1	1	44	448
1	12	12	3	223	0.34981	50	1	0	0	1	31	408
1	12	12	4	224	0.31713	50	2	0	1	1	91	197
1	12	12	5	225	0.75662	50	2	0	1	1	124	99
1	12	12	6	226	0.80009	50	1	0	0	1	50	400
1	12	12	7	227	0.41583	50	1	0	1	1	44	445
1	12	12	8	228	0.80024	50	2	0	1	1	120	144
1	12	12	9	229	0.73388	50	1	0	0	1	20	411
1	12	12	10	230	0.93295	50	2	0	0	1	119	60
1	12	12	11	231	4.2353	50	2	0	0	1	108	164
1	12	12	12	232	0.63506	50	2	0	1	1	96	123
1	12	12	13	233	0.36653	50	2	0	1	1	119	79
1	12	12	14	234	0.45929	50	2	0	0	1	92	134
1	12	12	15	235	0.37154	50	2	0	0	1	94	150
1	12	12	16	236	5.3851	50	2	0	1	1	106	54
1	12	12	17	237	8.4223	50	2	0	1	1	94	161
1	12	12	18	238	0.5946	50	2	0	1	1	102	137
1	12	12	19	239	0.62199	50	2	0	1	1	128	85
1	12	12	20	240	1.126	50	1	0	1	1	36	478
1	13	13	1	241	7.891	60	2	0	1	2	109	126
1	13	13	2	242	3.2637	60	1	0	1	2	15	487
1	13	13	3	243	1.7981	60	2	0	1	2	104	123
1	13	13	4	244	1.2014	60	2	0	0	2	115	94
1	13	13	5	245	1.2081	60	1	0	0	2	25	498
1	13	13	6	246	1.4803	60	1	0	0	1	37	468
1	13	13	7	247	3.0166	60	1	0	0	1	42	357
1	13	13	8	248	0.39252	60	1	0	1	1	44	499
1	13	13	9	249	0.39247	60	1	0	0	1	16	496
1	13	13	10	250	7.1455	60	1	0	1	1	48	413
1	13	13	11	251	2.3646	60	1	0	0	1	19	497
1	13	13	12	252	0.88398	60	2	0	0	1	126	133
1	13	13	13	253	2.8068	60	2	0	1	1	107	63
1	13	13	14	254	0.53593	60	1	0	0	1	42	361
1	13	13	15	255	1.8926	60	1	0	1	1	37	487
1	13	13	16	256	1.4505	60	1	0	1	1	46	496
1	13	13	17	257	0.99026	60	1	0	1	1	30	410
1	13	13	18	258	0.94307	60	1	0	0	1	19	373
1	13	13	19	259	0.55946	60	1	0	0	1	13	438
1	13	13	20	260	0.33407	60	1	0	0	1	11	466
1	14	14	1	261	3.9899	45	2	0	1	1	95	56
1	14	14	2	262	0.54855	45	2	0	1	1	125	58
1	14	14	3	263	0.92025	45	1	0	0	1	39	469
1	14	14	4	264	0.61069	45	1	0	0	1	45	474
1	14	14	5	265	0.41895	45	2	0	0	1	113	64
1	14	14	6	266	0.42164	45	1	0	1	1	19	450
1	14	14	7	267	0.4552	45	2	0	1	1	122	156
1	14	14	8	268	0.41054	45	2	0	0	1	113	145
1	14	14	9	269	0.39053	45	2	0	1	1	109	148
1	14	14	10	270	0.42029	45	2	0	0	1	119	107
1	14	14	11	271	0.62468	45	2	0	1	1	116	103
1	14	14	12	272	0.88761	45	1	0	0	1	39	383
1	14	14	13	273	0.63078	45	1	0	0	1	39	359
1	14	14	14	274	1.2433	45	1	0	0	1	49	426
1	14	14	15	275	0.63928	45	1	0	0	1	46	427
1	14	14	16	276	0.55914	45	1	0	0	1	43	488
1	14	14	17	277	2.9204	45	1	0	1	1	37	394
1	14	14	18	278	0.78363	45	1	0	1	1	30	363
1	14	14	19	279	0.91487	45	2	0	1	1	120	58
1	14	14	20	280	0.56856	45	1	0	0	1	50	463
1	15	15	1	281	2.8852	45	2	0	0	1	110	189
1	15	15	2	282	0.67401	45	2	0	0	1	99	145
1	15	15	3	283	0.50688	45	1	0	0	1	35	496
1	15	15	4	284	0.41924	45	2	0	1	1	120	90
1	15	15	5	285	0.44311	45	2	0	0	1	98	150
1	15	15	6	286	0.68032	45	2	0	1	1	91	117
1	15	15	7	287	0.67446	45	1	0	0	1	31	373
1	15	15	8	288	0.46141	45	1	0	1	1	38	482
1	15	15	9	289	0.71251	45	2	0	0	1	122	149
1	15	15	10	290	0.50935	45	2	0	0	1	114	59
1	15	15	11	291	0.48495	45	1	0	1	1	45	464
1	15	15	12	292	0.47848	45	1	0	1	1	11	412
1	15	15	13	293	0.979	45	2	0	1	1	119	188
1	15	15	14	294	0.88421	45	2	0	0	1	100	109
1	15	15	15	295	0.55858	45	1	0	0	1	11	494
1	15	15	16	296	0.58383	45	2	0	1	1	110	138
1	15	15	17	297	0.38523	45	1	0	0	1	49	446
1	15	15	18	298	0.52663	45	2	0	0	1	107	144
1	15	15	19	299	0.66626	45	1	0	1	1	47	460
1	15	15	20	300	0.90759	45	2	0	0	1	120	140
1	16	16	1	301	3.6578	40	1	0	1	1	33	488
1	16	16	2	302	0.47517	40	1	0	0	1	22	450
1	16	16	3	303	0.41014	40	2	0	0	1	94	74
1	16	16	4	304	3.3147	40	2	0	0	1	106	128
1	16	16	5	305	0.45581	40	1	0	0	1	34	422
1	16	16	6	306	0.322	40	2	0	0	1	106	157
1	16	16	7	307	10.689	40	2	0	0	1	99	58
1	16	16	8	308	10.067	40	2	0	0	1	110	94
1	16	16	9	309	1.958	40	2	0	1	1	110	123
1	16	16	10	310	3.02	40	1	0	1	1	19	386
1	16	16	11	311	1.0385	40	1	0	0	1	45	374
1	16	16	12	312	0.38691	40	1	0	0	1	42	433
1	16	16	13	313	0.41231	40	2	0	0	1	100	117
1	16	16	14	314	0.32163	40	1	0	1	1	12	485
1	16	16	15	315	0.3195	40	2	0	0	1	109	165
1	16	16	16	316	0.60053	40	1	0	1	1	32	394
1	16	16	17	317	0.48479	40	2	0	1	1	121	56
1	16	16	18	318	0.3883	40	1	0	1	1	34	435
1	16	16	19	319	0.45194	40	2	0	1	1	113	133
1	16	16	20	320	0.37496	40	2	0	0	1	103	146
1	17	17	1	321	2.5743	40	1	0	0	1	45	465
1	17	17	2	322	0.35653	40	1	0	0	1	38	474
1	17	17	3	323	0.43488	40	2	0	1	1	130	158
1	17	17	4	324	0.34278	40	2	0	1	1	123	123
1	17	17	5	325	0.54643	40	2	0	0	1	115	160
1	17	17	6	326	0.68617	40	2	0	0	1	127	90
1	17	17	7	327	1.5619	40	1	0	0	1	47	474
1	17	17	8	328	0.34786	40	2	0	0	1	95	176
1	17	17	9	329	0.30946	40	1	0	1	1	14	434
1	17	17	10	330	0.41681	40	1	0	0	1	11	492
1	17	17	11	331	0.46956	40	2	0	0	1	108	79
1	17	17	12	332	0.37077	40	2	0	0	1	98	143
1	17	17	13	333	0.43055	40	1	0	0	1	18	485
1	17	17	14	334	0.1665	40	1	0	1	1	12	393
1	17	17	15	335	0.69805	40	1	0	1	1	15	435
1	17	17	16	336	1.2956	40	1	0	1	1	32	459
1	17	17	17	337	0.54194	40	1	0	1	1	44	350
1	17	17	18	338	0.70237	40	1	0	1	1	35	444
1	17	17	19	339	0.6033	40	1	0	1	1	11	445
1	17	17	20	340	0.65757	40	2	0	0	1	100	139
1	18	18	1	341	2.2133	45	2	0	1	1	123	61
1	18	18	2	342	0.63405	45	2	0	0	1	93	108
1	18	18	3	343	0.68151	45	2	0	1	1	91	91
1	18	18	4	344	0.73017	45	1	0	0	1	24	458
1	18	18	5	345	0.39402	45	2	0	1	1	104	124
1	18	18	6	346	0.44622	45	1	0	0	1	18	443
1	18	18	7	347	0.44065	45	1	0	0	1	17	403
1	18	18	8	348	0.3351	45	1	0	0	1	39	440
1	18	18	9	349	1.6328	45	1	0	0	1	27	466
1	18	18	10	350	0.56021	45	1	0	0	1	39	419
1	18	18	11	351	0.42887	45	2	0	0	1	129	175
1	18	18	12	352	0.40761	45	1	0	0	1	42	396
1	18	18	13	353	1.5875	45	1	0	0	1	19	387
1	18	18	14	354	0.68437	45	2	0	1	1	122	53
1	18	18	15	355	1.0676	45	1	0	1	1	42	463
1	18	18	16	356	1.7109	45	2	0	0	1	126	189
1	18	18	17	357	1.0174	45	2	0	0	1	105	112
1	18	18	18	358	1.0937	45	2	0	1	1	101	131
1	18	18	19	359	3.0671	45	2	0	0	1	124	87
1	18	18	20	360	5.8238	45	1	0	1	1	12	468
1	19	19	1	361	4.9509	35	1	0	0	1	18	366
1	19	19	2	362	0.75642	35	1	0	0	1	38	443
1	19	19	3	363	0.32663	35	2	0	0	1	111	177
1	19	19	4	364	0.52435	35	2	0	1	1	104	100
1	19	19	5	365	1.851	35	2	0	1	1	98	103
1	19	19	6	366	0.56551	35	2	0	0	1	103	81
1	19	19	7	367	0.33235	35	1	0	1	1	40	431
1	19	19	8	368	0.50611	35	1	0	0	1	10	448
1	19	19	9	369	0.79435	35	2	0	0	1	120	102
1	19	19	10	370	0.34849	35	2	0	0	1	125	189
1	19	19	11	371	1.6019	35	2	0	0	1	109	72
1	19	19	12	372	0.35926	35	1	0	1	1	32	413
1	19	19	13	373	0.40549	35	2	0	0	1	129	147
1	19	19	14	374	0.54319	35	2	0	1	1	108	75
1	19	19	15	375	0.56322	35	1	0	1	1	31	448
1	19	19	16	376	0.53159	35	2	0	0	1	103	127
1	19	19	17	377	0.31641	35	2	0	0	1	92	127
1	19	19	18	378	0.37064	35	1	0	1	1	11	441
1	19	19	19	379	0.36952	35	1	0	0	1	18	359
1	19	19	20	380	0.39416	35	1	0	0	1	23	415
1	20	20	1	381	4.0183	35	2	0	1	1	125	94
1	20	20	2	382	1.9671	35	1	0	0	1	25	469
1	20	20	3	383	1.047	35	1	0	1	1	20	462
1	20	20	4	384	0.5125	35	2	0	0	1	127	120
1	20	20	5	385	0.99397	35	1	0	1	1	27	365
1	20	20	6	386	0.71436	35	2	0	1	1	105	71
1	20	20	7	387	0.80564	35	1	0	1	1	16	397
1	20	20	8	388	0.47525	35	1	0	1	1	22	374
1	20	20	9	389	0.46071	35	1	0	1	1	20	419
1	20	20	10	390	0.63892	35	1	0	0	1	44	351
1	20	20	11	391	0.46185	35	2	0	0	1	111	109
1	20	20	12	392	0.49412	35	2	0	0	1	98	111
1	20	20	13	393	0.1538	35	2	0	0	1	118	149
1	20	20	14	394	0.78959	35	1	0	0	1	47	446
1	20	20	15	395	1.5891	35	1	0	0	1	17	407
1	20	20	16	396	0.45406	35	2	0	1	1	120	63
1	20	20	17	397	1.0012	35	2	0	0	1	127	171
1	20	20	18	398	0.47855	35	2	0	1	1	116	55
1	20	20	19	399	0.4984	35	2	0	1	1	130	190
1	20	20	20	400	0.69622	35	1	0	1	1	20	488
2	1	1	1	1	11.253	55	1	2	1	1	11	338
2	1	1	2	2	0.70614	55	2	1	0	1	78	61
2	1	1	3	3	0.35265	55	1	4	1	1	27	471
2	1	1	4	4	0.34046	55	1	3	0	1	56	285
2	1	1	5	5	0.42213	55	2	4	1	1	119	135
2	1	1	6	6	0.28257	55	1	3	1	1	52	282
2	1	1	7	7	0.24273	55	1	3	1	1	53	347
2	1	1	8	8	0.17112	55	1	3	1	1	62	311
2	1	1	9	9	3.8713	55	2	4	1	1	103	53
2	1	1	10	10	6.4276	55	1	3	0	1	65	320
2	1	1	11	11	1.8962	55	2	4	0	1	96	176
2	1	1	12	12	1.212	55	2	2	1	1	128	269
2	1	1	13	13	1.5549	55	1	4	0	1	40	478
2	1	1	14	14	0.34231	55	2	1	1	1	86	87
2	1	1	15	15	0.86561	55	2	4	0	1	112	97
2	1	1	16	16	0.40259	55	2	3	0	1	86	215
2	1	1	17	17	0.33474	55	1	2	0	1	27	328
2	1	1	18	18	0.34874	55	1	4	1	1	13	474
2	1	1	19	19	0.33668	55	1	3	1	1	67	312
2	1	1	20	20	0.27928	55	1	2	1	1	37	291
2	2	2	1	21	0.7279	60	1	3	1	1	59	313
2	2	2	2	22	0.35625	60	1	4	0	1	48	449
2	2	2	3	23	0.30549	60	1	2	0	1	47	307
2	2	2	4	24	0.32828	60	1	1	1	1	65	411
2	2	2	5	25	0.3152	60	2	4	0	1	117	53
2	2	2	6	26	0.30342	60	1	2	1	1	19	320
2	2	2	7	27	0.40337	60	2	4	0	1	108	181
2	2	2	8	28	0.17053	60	1	4	1	1	17	482
2	2	2	9	29	0.1795	60	1	3	1	1	56	319
2	2	2	10	30	0.2661	60	2	3	0	1	84	221
2	2	2	11	31	0.17344	60	2	1	0	1	87	193
2	2	2	12	32	0.66665	60	1	2	0	1	29	313
2	2	2	13	33	0.48534	60	2	2	1	1	124	259
2	2	2	14	34	0.81507	60	2	2	1	1	129	229
2	2	2	15	35	0.34935	60	1	4	0	1	43	400
2	2	2	16	36	0.33226	60	1	4	1	1	48	429
2	2	2	17	37	0.18894	60	2	4	1	1	93	101
2	2	2	18	38	0.18222	60	2	3	0	1	72	271
2	2	2	19	39	0.28721	60	1	2	1	1	40	310
2	2	2	20	40	0.18844	60	1	3	0	1	58	307
2	3	3	1	41	1.4011	50	2	4	0	1	109	137
2	3	3	2	42	0.23726	50	2	4	1	1	109	82
2	3	3	3	43	0.32228	50	2	4	1	1	114	198
2	3	3	4	44	0.32692	50	2	1	1	1	80	97
2	3	3	5	45	0.26578	50	2	3	1	1	78	246
2	3	3	6	46	0.24906	50	1	4	1	1	10	396
2	3	3	7	47	0.17537	50	1	4	0	1	10	367
2	3	3	8	48	0.25865	50	1	1	1	1	58	479
2	3	3	9	49	0.23023	50	2	3	1	1	76	211
2	3	3	10	50	1.5359	50	1	2	1	1	31	290
2	3	3	11	51	1.0851	50	2	3	0	1	84	216
2	3	3	12	52	0.24639	50	2	4	1	1	129	100
2	3	3	13	53	0.33323	50	2	2	1	1	123	211
2	3	3	14	54	0.25806	50	2	4	1	1	125	196
2	3	3	15	55	0.1423	50	2	2	0	1	128	206
2	3	3	16	56	1.7801	50	2	4	1	1	95	81
2	3	3	17	57	0.2753	50	2	2	0	1	98	260
2	3	3	18	58	0.15255	50	1	1	1	1	66	464
2	3	3	19	59	0.26393	50	2	3	0	1	80	252
2	3	3	20	60	0.09944	50	2	4	0	1	128	123
2	4	4	1	61	1.1847	65	1	4	0	1	10	362
2	4	4	2	62	1.2867	65	1	3	0	1	64	346
2	4	4	3	63	0.9184	65	1	3	1	1	55	287
2	4	4	4	64	0.99887	65	1	4	0	1	27	413
2	4	4	5	65	1.0933	65	2	4	0	1	106	158
2	4	4	6	66	0.84195	65	2	3	1	1	87	231
2	4	4	7	67	0.36452	65	2	4	0	1	101	159
2	4	4	8	68	0.37636	65	2	4	1	1	98	189
2	4	4	9	69	0.82788	65	1	4	0	1	26	499
2	4	4	10	70	0.3168	65	1	1	0	1	52	473
2	4	4	11	71	0.38817	65	2	4	0	1	102	95
2	4	4	12	72	0.21444	65	2	4	0	1	104	74
2	4	4	13	73	0.30147	65	2	2	0	1	114	266
2	4	4	14	74	0.17274	65	1	4	0	1	38	456
2	4	4	15	75	0.21513	65	2	1	1	1	87	112
2	4	4	16	76	0.10844	65	1	4	0	1	39	442
2	4	4	17	77	0.26297	65	2	4	1	1	116	164
2	4	4	18	78	0.1484	65	2	1	1	1	87	83
2	4	4	19	79	0.20646	65	2	2	0	1	100	210
2	4	4	20	80	0.34753	65	1	2	0	1	10	345
2	5	5	1	81	0.27478	30	2	4	1	1	115	148
2	5	5	2	82	0.28909	30	1	4	1	1	17	410
2	5	5	3	83	0.50096	30	2	1	1	1	73	116
2	5	5	4	84	0.46924	30	1	4	1	1	31	465
