19	1	1	1	1	1	6.5916	0	1	0	0	1	25	491
19	1	1	1	2	2	8.5752	0	2	0	1	2	117	82
19	1	1	1	3	3	8.2587	0	2	0	0	1	116	198
19	1	1	1	4	4	8.8204	0	2	0	0	1	129	157
19	1	1	1	5	5	9.5407	0	1	0	0	1	31	380
19	1	1	1	6	6	14.801	0	1	0	1	2	30	481
19	1	1	1	7	7	8.8115	0	1	0	0	3	10	389
19	1	1	1	8	8	12.851	0	2	0	0	1	118	194
19	1	1	1	9	9	9.0993	0	1	0	0	2	44	428
19	1	1	1	10	10	5.9253	0	2	0	1	4	100	127
19	1	1	1	11	11	3.832	0	2	0	0	2	114	171
19	1	1	1	12	12	15.25	0	2	0	0	2	128	158
19	1	1	1	13	13	5.7013	0	2	0	1	4	104	86
19	1	1	1	14	14	2.1192	0	2	0	1	6	90	126
19	1	1	1	15	15	2.4677	0	1	0	0	4	46	371
19	1	1	1	16	16	5.046	0	2	0	1	5	125	170
19	1	1	1	17	17	3.7784	0	2	0	0	3	121	99
19	1	1	1	18	18	4.3496	0	2	0	1	5	129	124
19	1	1	1	19	19	4.7295	0	2	0	0	3	118	170
19	1	1	1	20	20	2.7876	0	2	0	1	8	109	187
19	1	2	2	1	21	3.811	40	1	0	0	5	39	498
19	1	2	2	2	22	1.7876	40	1	0	0	4	21	496
19	1	2	2	3	23	2.4896	40	1	0	1	6	16	478
19	1	2	2	4	24	2.8929	40	2	0	0	6	124	143
19	1	2	2	5	25	2.1247	40	1	0	0	5	43	455
19	1	2	2	6	26	2.8617	40	2	0	1	7	119	194
19	1	2	2	7	27	3.4599	40	2	0	0	5	112	150
19	1	2	2	8	28	5.3705	40	2	0	1	7	126	180
19	1	2	2	9	29	3.4305	40	1	0	1	8	15	433
19	1	2	2	10	30	12.066	40	2	0	1	4	125	102
19	1	2	2	11	31	6.0445	40	1	0	1	6	40	373
19	1	2	2	12	32	3.8688	40	2	0	1	4	109	148
19	1	2	2	13	33	3.241	40	2	0	0	5	105	100
19	1	2	2	14	34	2.7552	40	2	0	1	7	97	99
19	1	2	2	15	35	2.209	40	1	0	1	8	14	367
19	1	2	2	16	36	2.7474	40	2	0	0	7	100	141
19	1	2	2	17	37	4.7045	40	2	0	1	6	102	109
19	1	2	2	18	38	2.3796	40	1	0	0	6	14	394
19	1	2	2	19	39	1.9329	40	2	0	1	7	106	95
19	1	2	2	20	40	4.419	40	2	0	1	5	96	140
19	1	3	3	1	41	4.2539	60	2	0	1	7	96	88
19	1	3	3	2	42	2.2398	60	1	0	1	10	25	383
19	1	3	3	3	43	2.1333	60	2	0	1	7	101	123
19	1	3	3	4	44	4.9994	60	2	0	1	6	91	163
19	1	3	3	5	45	3.8182	60	2	0	1	7	127	92
19	1	3	3	6	46	1.7094	60	1	0	1	9	36	420
19	1	3	3	7	47	4.0071	60	1	0	1	9	46	399
19	1	3	3	8	48	1.6214	60	1	0	1	9	18	425
19	1	3	3	9	49	2.2879	60	1	0	1	9	29	480
19	1	3	3	10	50	2.7523	60	2	0	0	9	111	196
19	1	3	3	11	51	3.273	60	1	0	1	8	45	472
19	1	3	3	12	52	1.6986	60	1	0	1	9	26	371
19	1	3	3	13	53	1.2331	60	1	0	1	9	31	404
19	1	3	3	14	54	2.2828	60	1	0	1	10	16	430
19	1	3	3	15	55	1.8063	60	2	0	0	8	114	105
19	1	3	3	16	56	2.6464	60	1	0	1	9	43	426
19	1	3	3	17	57	2.7618	60	2	0	0	9	112	82
19	1	3	3	18	58	3.5023	60	2	0	1	9	116	102
19	1	3	3	19	59	2.8939	60	2	0	1	9	119	65
19	1	3	3	20	60	3.1769	60	1	0	1	9	15	359
19	1	4	4	1	61	4.9553	85	2	0	1	9	108	156
19	1	4	4	2	62	2.7727	85	2	0	1	10	111	172
19	1	4	4	3	63	2.7317	85	1	0	1	9	27	392
19	1	4	4	4	64	2.4504	85	2	0	0	10	102	71
19	1	4	4	5	65	2.5399	85	1	0	1	10	17	425
19	1	4	4	6	66	3.1806	85	2	0	1	7	96	127
19	1	4	4	7	67	2.5981	85	2	0	1	8	111	97
19	1	4	4	8	68	2.1624	85	2	0	0	8	112	73
19	1	4	4	9	69	2.993	85	2	0	1	8	110	195
19	1	4	4	10	70	2.3335	85	1	0	1	8	33	454
19	1	4	4	11	71	3.7396	85	1	0	0	6	45	399
19	1	4	4	12	72	5.362	85	2	0	0	6	128	154
19	1	4	4	13	73	3.2971	85	2	0	1	5	130	190
19	1	4	4	14	74	2.3252	85	1	0	0	6	29	373
19	1	4	4	15	75	3.782	85	1	0	1	7	33	437
19	1	4	4	16	76	6.6621	85	2	0	0	4	107	65
19	1	4	4	17	77	3.5536	85	1	0	1	4	35	495
19	1	4	4	18	78	5.9673	85	1	0	1	5	39	478
19	1	4	4	19	79	3.3382	85	2	0	1	7	117	189
19	1	4	4	20	80	2.6945	85	1	0	1	8	18	446
19	1	5	5	1	81	4.2677	70	1	0	1	7	31	410
19	1	5	5	2	82	1.8426	70	2	0	1	8	117	142
19	1	5	5	3	83	2.9752	70	2	0	1	8	109	116
19	1	5	5	4	84	2.1716	70	2	0	1	8	95	51
19	1	5	5	5	85	2.6903	70	1	0	1	7	20	467
19	1	5	5	6	86	2.5398	70	1	0	1	8	43	439
19	1	5	5	7	87	3.0947	70	1	0	1	8	45	478
19	1	5	5	8	88	2.4695	70	1	0	1	9	33	450
19	1	5	5	9	89	3.6275	70	2	0	1	8	100	141
19	1	5	5	10	90	3.4087	70	2	0	0	8	97	198
19	1	5	5	11	91	2.8995	70	2	0	0	7	121	160
19	1	5	5	12	92	6.1773	70	1	0	0	7	40	447
19	1	5	5	13	93	4.6387	70	1	0	1	5	41	380
19	1	5	5	14	94	4.2457	70	2	0	1	5	99	128
19	1	5	5	15	95	5.0295	70	2	0	1	7	114	141
19	1	5	5	16	96	5.7578	70	2	0	0	7	114	181
19	1	5	5	17	97	1.968	70	1	0	0	8	27	497
19	1	5	5	18	98	4.5097	70	2	0	1	6	110	106
19	1	5	5	19	99	2.815	70	2	0	0	8	127	106
19	1	5	5	20	100	8.8019	70	1	0	1	5	46	408
19	1	6	6	1	101	5.2929	70	2	0	0	6	91	161
19	1	6	6	2	102	1.9053	70	2	0	0	5	92	119
19	1	6	6	3	103	3.5949	70	1	0	1	7	41	439
19	1	6	6	4	104	46.95	70	2	0	1	7	107	132
19	1	6	6	5	105	4.9831	70	1	0	1	8	18	428
19	1	6	6	6	106	2.3485	70	2	0	1	8	108	159
19	1	6	6	7	107	3.5939	70	2	0	1	8	119	109
19	1	6	6	8	108	5.3686	70	1	0	1	9	46	492
19	1	6	6	9	109	3.4219	70	1	0	1	9	22	435
19	1	6	6	10	110	3.8268	70	2	0	1	10	103	119
19	1	6	6	11	111	2.8598	70	1	0	0	9	32	448
19	1	6	6	12	112	3.1053	70	1	0	1	9	46	446
19	1	6	6	13	113	5.2931	70	1	0	1	9	10	477
19	1	6	6	14	114	4.0255	70	2	0	1	9	121	80
19	1	6	6	15	115	1.9415	70	2	0	1	9	95	106
19	1	6	6	16	116	5.0148	70	1	0	1	9	12	382
19	1	6	6	17	117	3.5756	70	2	0	1	10	128	121
19	1	6	6	18	118	3.6564	70	1	0	1	10	49	427
19	1	6	6	19	119	4.0587	70	1	0	1	10	16	427
19	1	6	6	20	120	6.1444	70	1	0	1	10	48	416
19	1	7	7	1	121	3.1332	85	2	0	1	10	125	177
19	1	7	7	2	122	3.6395	85	2	0	1	10	114	79
19	1	7	7	3	123	2.8997	85	1	0	1	10	13	499
19	1	7	7	4	124	2.3456	85	2	0	1	10	124	90
19	1	7	7	5	125	3.6585	85	1	0	1	10	35	474
19	1	7	7	6	126	1.818	85	2	0	1	10	123	160
19	1	7	7	7	127	4.3425	85	1	0	1	10	14	490
19	1	7	7	8	128	2.8989	85	1	0	1	10	43	369
19	1	7	7	9	129	4.8029	85	1	0	1	10	42	399
19	1	7	7	10	130	5.9309	85	2	0	1	10	124	101
19	1	7	7	11	131	3.1906	85	2	0	1	10	127	79
19	1	7	7	12	132	1.8706	85	1	0	1	10	40	481
19	1	7	7	13	133	3.1442	85	1	0	1	10	38	353
19	1	7	7	14	134	3.7913	85	1	0	1	10	46	428
19	1	7	7	15	135	2.5995	85	1	0	1	10	42	360
19	1	7	7	16	136	2.843	85	2	0	1	10	102	137
19	1	7	7	17	137	3.2349	85	2	0	1	10	123	193
19	1	7	7	18	138	2.8287	85	1	0	1	10	38	448
19	1	7	7	19	139	4.7086	85	2	0	1	10	102	110
19	1	7	7	20	140	3.5648	85	2	0	1	10	120	199
19	1	8	8	1	141	3.2938	100	1	0	1	10	14	413
19	1	8	8	2	142	5.0895	100	1	0	1	10	25	378
19	1	8	8	3	143	2.2171	100	2	0	1	10	114	87
19	1	8	8	4	144	2.5635	100	2	0	1	10	124	74
19	1	8	8	5	145	3.1682	100	2	0	1	10	100	103
19	1	8	8	6	146	2.9573	100	1	0	1	10	29	455
19	1	8	8	7	147	3.0498	100	1	0	1	10	40	427
19	1	8	8	8	148	4.439	100	2	0	1	10	118	161
