21	1	1	1	1	1	8.4528	0	1	0	0	1	33	427
21	1	1	1	2	2	20.923	0	2	0	0	1	120	150
21	1	1	1	3	3	19.187	0	2	0	1	3	117	125
21	1	1	1	4	4	19.103	0	2	0	1	5	123	122
21	1	1	1	5	5	4.1591	0	2	0	1	6	101	140
21	1	1	1	6	6	10.305	0	1	0	0	5	12	479
21	1	1	1	7	7	31.752	0	2	0	0	3	122	76
21	1	1	1	8	8	14.656	0	2	0	1	4	94	126
21	1	1	1	9	9	12.307	0	2	0	1	4	127	104
21	1	1	1	10	10	15.607	0	1	0	1	2	31	355
21	1	1	1	11	11	19.173	0	2	0	0	1	123	62
21	1	1	1	12	12	9.589	0	1	0	0	3	24	402
21	1	1	1	13	13	7.5448	0	2	0	1	4	116	142
21	1	1	1	14	14	5.2712	0	1	0	1	6	28	358
21	1	1	1	15	15	6.9246	0	1	0	1	7	17	426
21	1	1	1	16	16	9.2297	0	2	0	1	8	104	69
21	1	1	1	17	17	9.5287	0	1	0	1	10	32	489
21	1	1	1	18	18	9.6456	0	2	0	1	10	111	70
21	1	1	1	19	19	4.0283	0	1	0	1	10	44	393
21	1	1	1	20	20	4.0214	0	1	0	1	10	49	434
21	1	2	2	1	21	10.979	70	2	0	1	9	116	111
21	1	2	2	2	22	6.0799	70	2	0	1	9	127	85
21	1	2	2	3	23	3.5196	70	1	0	1	9	44	463
21	1	2	2	4	24	5.192	70	1	0	1	9	37	405
21	1	2	2	5	25	20.357	70	2	0	0	5	105	197
21	1	2	2	6	26	6.4822	70	1	0	1	10	22	429
21	1	2	2	7	27	6.4644	70	2	0	1	10	129	70
21	1	2	2	8	28	9.1356	70	2	0	1	8	97	151
21	1	2	2	9	29	6.3259	70	2	0	1	10	121	126
21	1	2	2	10	30	6.8452	70	2	0	1	7	117	178
21	1	2	2	11	31	4.7325	70	1	0	1	10	26	352
21	1	2	2	12	32	7.2341	70	1	0	1	10	33	353
21	1	2	2	13	33	4.2596	70	1	0	1	10	15	444
21	1	2	2	14	34	2.869	70	1	0	1	10	39	381
21	1	2	2	15	35	5.0634	70	1	0	1	10	20	384
21	1	2	2	16	36	8.2882	70	2	0	1	10	99	56
21	1	2	2	17	37	6.3995	70	1	0	1	10	13	481
21	1	2	2	18	38	3.705	70	1	0	1	10	41	419
21	1	2	2	19	39	3.1614	70	1	0	1	10	25	405
21	1	2	2	20	40	5.8857	70	1	0	1	10	40	422
21	1	3	3	1	41	7.0718	95	2	0	1	10	119	70
21	1	3	3	2	42	4.7258	95	1	0	1	10	25	424
21	1	3	3	3	43	5.0776	95	1	0	1	10	21	417
21	1	3	3	4	44	2.5985	95	1	0	1	10	46	418
21	1	3	3	5	45	4.5828	95	1	0	1	10	31	372
21	1	3	3	6	46	4.9066	95	2	0	1	10	96	122
21	1	3	3	7	47	5.586	95	1	0	1	10	30	408
21	1	3	3	8	48	7.0597	95	1	0	1	10	45	370
21	1	3	3	9	49	9.7028	95	2	0	1	10	96	167
21	1	3	3	10	50	4.1359	95	1	0	1	10	46	373
21	1	3	3	11	51	5.4721	95	2	0	1	10	106	67
21	1	3	3	12	52	4.9287	95	1	0	1	10	27	418
21	1	3	3	13	53	3.4399	95	2	0	1	10	93	145
21	1	3	3	14	54	7.7523	95	2	0	1	10	98	135
21	1	3	3	15	55	4.1391	95	1	0	1	10	18	374
21	1	3	3	16	56	2.7004	95	1	0	1	10	30	402
21	1	3	3	17	57	22.624	95	2	0	1	7	128	195
21	1	3	3	18	58	7.6679	95	2	0	1	10	91	54
21	1	3	3	19	59	6.6124	95	1	0	1	10	35	474
21	1	3	3	20	60	2.9482	95	2	0	1	10	121	118
21	1	4	4	1	61	5.9566	100	1	0	1	10	49	481
21	1	4	4	2	62	5.6874	100	1	0	1	10	43	477
21	1	4	4	3	63	3.9285	100	2	0	1	10	97	116
21	1	4	4	4	64	2.4146	100	1	0	1	10	12	464
21	1	4	4	5	65	5.1049	100	2	0	1	8	116	197
21	1	4	4	6	66	5.2862	100	1	0	1	10	49	397
21	1	4	4	7	67	4.1826	100	1	0	1	10	40	410
21	1	4	4	8	68	5.1662	100	1	0	1	10	40	410
21	1	4	4	9	69	5.6945	100	2	0	1	10	100	172
21	1	4	4	10	70	8.3655	100	2	0	1	10	120	151
21	1	4	4	11	71	4.2779	100	2	0	1	10	115	149
21	1	4	4	12	72	6.378	100	1	0	1	10	27	395
21	1	4	4	13	73	6.042	100	2	0	1	10	129	142
21	1	4	4	14	74	3.7745	100	2	0	1	10	113	97
21	1	4	4	15	75	2.6141	100	2	0	1	10	94	148
21	1	4	4	16	76	3.2688	100	2	0	1	10	112	66
21	1	4	4	17	77	2.5967	100	1	0	1	10	38	378
21	1	4	4	18	78	5.261	100	1	0	1	10	15	474
21	1	4	4	19	79	7.6763	100	2	0	1	10	128	82
21	1	4	4	20	80	4.5114	100	1	0	1	10	33	466
21	2	1	1	1	1	8.4266	100	2	4	1	10	115	96
21	2	1	1	2	2	6.3122	100	2	4	1	9	123	76
21	2	1	1	3	3	5.234	100	2	4	1	9	123	191
21	2	1	1	4	4	5.6925	100	2	4	1	9	122	189
21	2	1	1	5	5	4.7901	100	1	4	1	9	21	482
21	2	1	1	6	6	10.026	100	2	3	1	7	85	217
